transaction_id,customer_id,amount,fraud_risk_score,risk_bucket,triggered_rules,reasons,run_ts
TXN000357,CUST0105,293.02,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004350,CUST0105,239.67,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002070,CUST0105,58.04,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003693,CUST0105,334.99,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004010,CUST0105,42.9,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002583,CUST0105,295.14,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000738,CUST0072,59.46,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000330,CUST0072,189.01,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002436,CUST0106,279.97,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001833,CUST0106,154.54,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000134,CUST0106,17.52,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002549,CUST0106,66.78,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003155,CUST0106,137.63,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004163,CUST0106,131.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002102,CUST0106,103.68,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003413,CUST0106,32.63,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000668,CUST0106,72.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001691,CUST0072,96.96,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004019,CUST0107,245.51,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003533,CUST0107,54.31,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002479,CUST0107,17.1,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004046,CUST0107,7.58,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001758,CUST0107,17.55,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003971,CUST0107,123.52,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000605,CUST0107,26.93,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003313,CUST0107,196.5,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000962,CUST0107,143.5,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004524,CUST0107,322.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003027,CUST0072,22.57,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000520,CUST0072,21.3,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002507,CUST0108,10.16,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002190,CUST0108,18.63,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004040,CUST0108,175.22,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001638,CUST0108,44.61,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001474,CUST0108,152.59,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003602,CUST0108,328.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000173,CUST0108,224.76,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001996,CUST0108,156.35,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002494,CUST0108,125.78,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004972,CUST0108,135.59,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000146,CUST0108,22.13,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003601,CUST0072,76.97,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000103,CUST0109,24.88,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003506,CUST0109,84.02,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003864,CUST0109,7.93,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003835,CUST0109,28.44,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001668,CUST0109,86.55,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000188,CUST0109,178.83,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000050,CUST0109,9.96,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001179,CUST0109,33.75,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004622,CUST0109,13.92,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004667,CUST0109,8.11,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002427,CUST0109,7.93,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002850,CUST0109,129.18,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002126,CUST0109,40.57,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000046,CUST0109,12.51,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001855,CUST0109,25.7,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002564,CUST0109,14.32,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001334,CUST0109,198.37,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001193,CUST0072,67.78,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002404,CUST0072,12.47,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003609,CUST0110,17.48,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001597,CUST0110,11.54,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004740,CUST0110,26.25,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003536,CUST0110,38.17,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003261,CUST0110,18.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003755,CUST0110,10.6,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000660,CUST0110,72.71,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004591,CUST0110,11.69,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002372,CUST0072,162.88,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003789,CUST0072,14.77,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004291,CUST0072,114.99,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003511,CUST0072,144.98,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001336,CUST0111,21.78,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002010,CUST0111,318.22,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003731,CUST0111,35.69,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001373,CUST0111,12.92,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001000,CUST0111,119.09,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003714,CUST0111,85.63,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002948,CUST0111,135.16,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001713,CUST0111,49.58,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000573,CUST0072,151.01,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002621,CUST0072,27.07,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002826,CUST0072,90.81,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003515,CUST0071,92.21,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003779,CUST0112,26.29,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002605,CUST0112,30.19,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003827,CUST0112,8.88,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001040,CUST0112,164.48,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001684,CUST0112,95.22,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002770,CUST0112,148.61,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002773,CUST0112,396.99,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004790,CUST0112,126.21,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000717,CUST0112,81.97,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002034,CUST0112,28.34,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000864,CUST0112,124.54,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004297,CUST0112,319.51,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004413,CUST0071,114.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001964,CUST0071,143.52,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004926,CUST0071,73.42,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001956,CUST0113,232.52,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003352,CUST0113,261.33,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004679,CUST0113,11.79,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002036,CUST0113,317.9,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003257,CUST0113,13.95,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000808,CUST0113,109.94,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000417,CUST0113,11.9,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003439,CUST0113,18.7,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000485,CUST0113,213.01,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002118,CUST0113,34.45,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004869,CUST0113,294.71,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004488,CUST0113,50.33,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001037,CUST0071,33.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003185,CUST0071,53.21,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003039,CUST0071,35.71,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002138,CUST0114,30.1,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002513,CUST0114,111.71,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004494,CUST0114,13.57,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002712,CUST0114,209.6,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004786,CUST0114,21.81,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001046,CUST0114,7.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000286,CUST0114,7.8,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004379,CUST0114,19.34,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001365,CUST0114,10.73,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001428,CUST0114,40.05,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002085,CUST0114,24.69,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002654,CUST0114,12.26,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002893,CUST0071,127.94,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000020,CUST0071,19.95,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000825,CUST0071,50.98,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004888,CUST0071,64.54,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004933,CUST0115,162.17,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003349,CUST0115,116.96,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004943,CUST0115,14.39,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002576,CUST0115,15.17,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000785,CUST0115,10.41,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003712,CUST0115,27.33,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002312,CUST0115,18.51,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004876,CUST0115,9.3,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003129,CUST0115,64.83,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004401,CUST0115,51.58,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001541,CUST0070,115.59,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000863,CUST0070,69.53,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000024,CUST0070,24.04,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004215,CUST0070,395.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002988,CUST0070,114.13,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001987,CUST0070,42.09,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001338,CUST0070,24.1,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004323,CUST0116,55.15,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004187,CUST0116,243.18,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000421,CUST0116,115.61,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000181,CUST0116,15.36,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003935,CUST0070,90.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001948,CUST0070,18.73,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003255,CUST0070,62.39,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004870,CUST0070,156.24,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001384,CUST0069,94.81,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002577,CUST0117,11.39,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002162,CUST0117,18.57,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002862,CUST0117,32.26,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001239,CUST0117,368.68,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002916,CUST0117,263.83,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000132,CUST0117,69.41,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003104,CUST0117,210.03,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004351,CUST0117,10.15,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001350,CUST0118,30.61,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000910,CUST0118,108.5,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002504,CUST0118,321.87,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003556,CUST0118,45.17,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004445,CUST0118,59.95,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003090,CUST0118,349.4,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002374,CUST0118,57.44,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003892,CUST0118,242.87,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003290,CUST0069,9.38,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004471,CUST0069,67.41,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004037,CUST0069,14.97,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004048,CUST0069,49.72,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003198,CUST0069,33.69,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000260,CUST0119,76.99,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001931,CUST0119,77.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003004,CUST0119,8.04,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002446,CUST0119,24.92,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001663,CUST0119,74.16,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004928,CUST0119,23.54,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004243,CUST0119,135.81,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001254,CUST0119,154.07,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001908,CUST0119,107.82,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003240,CUST0069,59.33,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003399,CUST0069,16.8,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003617,CUST0120,37.01,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001181,CUST0120,30.77,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001441,CUST0120,146.08,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002024,CUST0120,249.38,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001460,CUST0120,83.9,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003076,CUST0120,26.43,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000896,CUST0120,135.15,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002584,CUST0120,62.08,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002469,CUST0120,10.3,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001889,CUST0069,44.88,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002303,CUST0121,236.92,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004569,CUST0121,200.07,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003373,CUST0121,65.76,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003163,CUST0121,58.68,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002063,CUST0121,49.18,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001471,CUST0121,25.83,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000296,CUST0121,304.62,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004061,CUST0121,28.85,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003560,CUST0121,15.7,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001212,CUST0121,20.81,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003406,CUST0121,160.59,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004111,CUST0121,17.97,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000329,CUST0069,46.04,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000941,CUST0069,43.85,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001253,CUST0069,30.72,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004079,CUST0122,27.77,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001105,CUST0122,93.99,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000231,CUST0122,29.39,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001425,CUST0122,65.33,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004960,CUST0122,23.59,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003169,CUST0122,100.32,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002181,CUST0122,59.06,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001687,CUST0122,9.75,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000841,CUST0122,96.68,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003369,CUST0122,12.63,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001270,CUST0069,42.67,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002623,CUST0069,46.43,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002981,CUST0123,33.44,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003396,CUST0123,75.36,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001240,CUST0123,86.46,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002516,CUST0123,44.14,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004364,CUST0123,23.33,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002464,CUST0123,152.34,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003364,CUST0123,51.32,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003990,CUST0123,68.15,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003326,CUST0069,9.72,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002337,CUST0068,167.56,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000686,CUST0124,8.2,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002614,CUST0124,26.24,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004665,CUST0124,29.19,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000316,CUST0124,16.17,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004598,CUST0124,11.54,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003177,CUST0124,62.55,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004416,CUST0124,12.43,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000160,CUST0124,289.3,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002135,CUST0124,100.0,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001049,CUST0124,21.48,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002261,CUST0068,340.78,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000856,CUST0068,58.35,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002219,CUST0068,56.86,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004368,CUST0125,20.22,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003954,CUST0125,17.6,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003053,CUST0125,90.94,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002376,CUST0125,9.49,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002619,CUST0125,13.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003037,CUST0125,71.55,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004412,CUST0125,30.15,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001235,CUST0125,18.77,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004795,CUST0125,140.79,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001805,CUST0125,12.22,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000775,CUST0125,373.01,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002444,CUST0125,147.99,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001186,CUST0125,47.36,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000748,CUST0125,88.79,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003008,CUST0068,261.48,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004236,CUST0067,94.34,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002114,CUST0067,15.26,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004539,CUST0067,377.4,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003457,CUST0126,63.57,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004744,CUST0126,402.79,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002097,CUST0067,47.48,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004230,CUST0127,7.87,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004119,CUST0127,307.79,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002624,CUST0127,54.84,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002958,CUST0127,36.54,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001660,CUST0067,377.33,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000968,CUST0067,51.24,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002799,CUST0067,35.1,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000795,CUST0067,43.45,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002368,CUST0128,19.56,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002555,CUST0128,53.41,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003802,CUST0128,34.11,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003219,CUST0128,23.54,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002932,CUST0128,369.66,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001718,CUST0128,335.92,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003726,CUST0128,261.23,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003191,CUST0128,43.31,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002872,CUST0067,92.0,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000663,CUST0067,94.38,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000667,CUST0067,73.64,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003471,CUST0067,12.41,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003006,CUST0129,7.68,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004278,CUST0129,13.99,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000300,CUST0129,15.68,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004863,CUST0129,25.44,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001494,CUST0129,45.37,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004064,CUST0129,29.58,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000504,CUST0129,51.44,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000769,CUST0129,177.89,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002169,CUST0067,104.09,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004580,CUST0067,14.54,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004878,CUST0067,116.78,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002227,CUST0130,272.12,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003499,CUST0130,174.82,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004183,CUST0130,8.96,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001852,CUST0130,300.34,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002690,CUST0130,8.04,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000345,CUST0130,240.14,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003496,CUST0130,98.45,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003508,CUST0130,308.76,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002797,CUST0130,44.21,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003735,CUST0130,242.7,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002650,CUST0130,62.96,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN001083,CUST0067,28.72,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003777,CUST0066,65.47,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004283,CUST0066,183.86,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN003769,CUST0066,9.26,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002866,CUST0066,27.54,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004130,CUST0131,96.42,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002653,CUST0131,197.95,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN004372,CUST0131,96.6,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000797,CUST0131,305.44,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002915,CUST0131,46.81,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN000689,CUST0131,186.75,0,Low,,,2026-09-17 07:13:11.327262 UTC
TXN002232,CUST0131,161.58,0,Low,,,2026-09-17 07:13:11.327262 UTC
